time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689767269534,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269550,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269567,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269584,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269601,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269635,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269651,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269667,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269684,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269701,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269734,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269750,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269767,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269784,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269801,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269834,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269851,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269868,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269884,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269917,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269935,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269951,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269967,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767269984,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270001,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270035,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270050,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270068,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270084,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270117,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270134,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270150,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270167,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270184,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270201,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270233,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270250,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270268,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270284,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270301,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270334,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270351,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270367,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270384,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270417,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270434,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270451,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270467,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270484,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270517,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270534,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270550,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270567,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270584,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270617,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270634,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270652,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270667,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270684,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270717,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270734,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270750,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270768,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270784,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270817,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767270834,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
