time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689666010580,-0.2091966,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010613,-0.2258758,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010630,-0.234199,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010647,-0.2425448,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010663,-0.2508819,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010680,-0.2592051,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010714,-0.2758752,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010731,-0.2841985,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010747,-0.2925372,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010762,-0.3008605,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010780,-0.3091922,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010813,-0.3258666,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010830,-0.3341899,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010846,-0.342537,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010862,-0.3508602,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010880,-0.3592158,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010913,-0.3758722,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010930,-0.3841954,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010947,-0.3925502,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010963,-0.4008877,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666010980,-0.4092109,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011014,-0.4258704,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011030,-0.4341936,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011046,-0.4425481,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011063,-0.4508919,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011080,-0.4592151,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011113,-0.4758615,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011130,-0.4841848,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011146,-0.4925394,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011162,-0.5008627,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011180,-0.5091859,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011215,-0.525853,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011230,-0.5341762,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011247,-0.5425368,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011263,-0.5508859,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011280,-0.5592091,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011313,-0.5758657,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011330,-0.5841889,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011346,-0.592528,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011363,-0.6008707,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011379,-0.609194,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011414,-0.6258854,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011430,-0.6342086,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011446,-0.6425554,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011463,-0.6508787,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011481,-0.6592019,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011514,-0.675867,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011530,-0.6841902,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011547,-0.6925409,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011562,-0.7008642,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011580,-0.7091874,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011614,-0.7258558,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011630,-0.734179,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011646,-0.7420866,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011662,-0.7495883,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011679,-0.7566816,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011713,-0.7696054,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011730,-0.7754315,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011746,-0.7808601,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666011762,-0.7858645,0.219,-1.23,0,0,0,Maze1,invisible,0
